Options:
Model:                           MultiState
Tree File Name:                  /panfs/panasas01/arch/sp16194/terminology-anc-state/data/utoaztecan.bttrees
Data File Name:                  /panfs/panasas01/arch/sp16194/terminology-anc-state/data/utoaztecan.btdata
Log File Name:                   /panfs/panasas01/arch/sp16194/terminology-anc-state/bt-output/utoaztecan/05-Sep-2017-16_52.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            682805300
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      1000000000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   /panfs/panasas01/arch/sp16194/terminology-anc-state/bt-output/utoaztecan/05-Sep-2017-16_52.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     12
Base frequency (PI's):           None
Character Symbols:               1,3,4,5
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    q13                          RJ MCMC
    q14                          RJ MCMC
    q15                          RJ MCMC
    q31                          RJ MCMC
    q34                          RJ MCMC
    q35                          RJ MCMC
    q41                          RJ MCMC
    q43                          RJ MCMC
    q45                          RJ MCMC
    q51                          RJ MCMC
    q53                          RJ MCMC
    q54                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - exp 10.00 
Tree Information
     Trees:                      1000
     Taxa:                       22
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	q13	q14	q15	q31	q34	q35	q41	q43	q45	q51	q53	q54	Root P(1)	Root P(3)	Root P(4)	Root P(5)	
759000000	-13.394918	172	1	4	'0 Z Z 0 0 Z 0 0 0 Z 0 0 	38.023765	0.000000	0.000000	38.023765	38.023765	0.000000	38.023765	38.023765	38.023765	0.000000	38.023765	38.023765	0.000000	0.000017	0.999510	0.000473	
759050000	-15.279842	645	1	6	'Z 0 Z Z Z Z 0 0 0 0 Z 0 	0.000000	21.735076	0.000000	0.000000	0.000000	0.000000	21.735076	21.735076	21.735076	21.735076	0.000000	21.735076	0.000000	0.000000	0.999999	0.000001	
759100000	-18.299860	496	1	4	'Z 0 0 Z 0 Z 0 0 0 0 0 Z 	0.000000	8.781413	8.781413	0.000000	8.781413	0.000000	8.781413	8.781413	8.781413	8.781413	8.781413	0.000000	0.000009	0.000000	0.999991	0.000000	
759150000	-13.916489	258	1	5	'Z Z Z 0 0 Z 0 0 0 Z 0 0 	0.000000	0.000000	0.000000	37.688525	37.688525	0.000000	37.688525	37.688525	37.688525	0.000000	37.688525	37.688525	0.000000	0.000010	0.999074	0.000916	
759200000	-15.522991	947	1	5	'0 0 Z 0 Z Z 0 0 0 Z Z 0 	18.749398	18.749398	0.000000	18.749398	0.000000	0.000000	18.749398	18.749398	18.749398	0.000000	0.000000	18.749398	0.000003	0.000000	0.999224	0.000773	
759250000	-13.884441	816	1	6	'Z 0 0 Z Z Z 0 0 0 0 Z Z 	0.000000	33.161302	33.161302	0.000000	0.000000	0.000000	33.161302	33.161302	33.161302	33.161302	0.000000	0.000000	0.000033	0.000000	0.999967	0.000000	
759300000	-14.625237	859	1	4	'0 0 Z 0 Z Z 0 0 0 0 Z 0 	28.318495	28.318495	0.000000	28.318495	0.000000	0.000000	28.318495	28.318495	28.318495	28.318495	0.000000	28.318495	0.000000	0.000000	0.999997	0.000003	
759350000	-14.672427	909	1	3	'0 Z 0 0 0 0 0 0 0 Z 0 Z 	33.168465	0.000000	33.168465	33.168465	33.168465	33.168465	33.168465	33.168465	33.168465	0.000000	33.168465	0.000000	0.000000	0.000008	0.999992	0.000000	
759400000	-16.379223	8	1	1	'Z 0 0 0 0 0 0 0 0 0 0 0 	0.000000	16.896900	16.896900	16.896900	16.896900	16.896900	16.896900	16.896900	16.896900	16.896900	16.896900	16.896900	0.000013	0.000004	0.999381	0.000601	
759450000	-15.008127	975	1	4	'Z Z Z 0 0 0 0 0 0 Z 0 0 	0.000000	0.000000	0.000000	34.036506	34.036506	34.036506	34.036506	34.036506	34.036506	0.000000	34.036506	34.036506	0.000000	0.000035	0.997776	0.002189	
759500000	-13.533709	137	1	3	'0 0 Z Z Z 0 0 0 0 0 0 0 	100.000000	100.000000	0.000000	0.000000	0.000000	100.000000	100.000000	100.000000	100.000000	100.000000	100.000000	100.000000	0.000178	0.000000	0.997384	0.002438	
759550000	-12.376611	946	1	1	'0 0 0 0 0 0 0 0 0 0 0 Z 	100.000000	100.000000	100.000000	100.000000	100.000000	100.000000	100.000000	100.000000	100.000000	100.000000	100.000000	0.000000	0.000614	0.000288	0.999094	0.000004	
759600000	-13.964092	569	1	6	'0 Z Z Z 0 Z 0 0 0 Z 0 Z 	34.023367	0.000000	0.000000	0.000000	34.023367	0.000000	34.023367	34.023367	34.023367	0.000000	34.023367	0.000000	0.000000	0.000021	0.999979	0.000000	
759650000	-12.918536	491	1	3	'Z Z 0 Z 0 0 0 0 0 0 0 0 	0.000000	0.000000	64.774730	0.000000	64.774730	64.774730	64.774730	64.774730	64.774730	64.774730	64.774730	64.774730	0.000000	0.000096	0.996721	0.003182	
759700000	-15.745886	596	1	3	'0 Z Z 0 0 Z 0 0 0 0 0 0 	22.670365	0.000000	0.000000	22.670365	22.670365	0.000000	22.670365	22.670365	22.670365	22.670365	22.670365	22.670365	0.000000	0.000002	0.998353	0.001645	
759750000	-13.355524	678	1	6	'0 Z Z Z 0 Z 0 0 0 Z 0 Z 	48.760461	0.000000	0.000000	0.000000	48.760461	0.000000	48.760461	48.760461	48.760461	0.000000	48.760461	0.000000	0.000000	0.000014	0.999986	0.000000	
759800000	-16.104001	184	1	3	'0 0 Z 0 0 0 0 0 0 Z 0 Z 	20.769670	20.769670	0.000000	20.769670	20.769670	20.769670	20.769670	20.769670	20.769670	0.000000	20.769670	0.000000	0.000003	0.000005	0.999992	0.000000	
759850000	-16.326537	600	1	3	'0 0 0 0 0 0 0 0 0 Z Z Z 	16.678592	16.678592	16.678592	16.678592	16.678592	16.678592	16.678592	16.678592	16.678592	0.000000	0.000000	0.000000	0.000011	0.000004	0.999985	0.000000	
759900000	-14.584020	842	1	4	'Z Z Z 0 0 0 0 0 0 Z 0 0 	0.000000	0.000000	0.000000	27.297173	27.297173	27.297173	27.297173	27.297173	27.297173	0.000000	27.297173	27.297173	0.000000	0.000013	0.999022	0.000965	
759950000	-14.852581	740	1	6	'Z Z Z 0 0 Z 0 0 0 Z 0 Z 	0.000000	0.000000	0.000000	27.500908	27.500908	0.000000	27.500908	27.500908	27.500908	0.000000	27.500908	0.000000	0.000000	0.000008	0.999992	0.000000	
760000000	-16.063402	811	1	5	'Z 0 Z 0 0 0 0 0 0 Z Z Z 	0.000000	16.305439	0.000000	16.305439	16.305439	16.305439	16.305439	16.305439	16.305439	0.000000	0.000000	0.000000	0.000003	0.000008	0.999989	0.000000	
760050000	-15.405252	662	1	4	'Z 0 0 0 Z Z 0 0 0 0 Z 0 	0.000000	18.618306	18.618306	18.618306	0.000000	0.000000	18.618306	18.618306	18.618306	18.618306	0.000000	18.618306	0.000004	0.000000	0.999885	0.000112	
760100000	-15.520351	364	1	7	'Z Z 0 Z 0 Z 0 0 0 Z Z Z 	0.000000	0.000000	19.980039	0.000000	19.980039	0.000000	19.980039	19.980039	19.980039	0.000000	0.000000	0.000000	0.000000	0.000003	0.999997	0.000000	
760150000	-13.203519	708	1	6	'Z 0 0 Z Z Z 0 0 0 Z Z 0 	0.000000	46.515275	46.515275	0.000000	0.000000	0.000000	46.515275	46.515275	46.515275	0.000000	0.000000	46.515275	0.001070	0.000000	0.997704	0.001226	
760200000	-15.832923	401	1	6	'Z 0 0 Z 0 Z 0 0 0 Z Z Z 	0.000000	18.485830	18.485830	0.000000	18.485830	0.000000	18.485830	18.485830	18.485830	0.000000	0.000000	0.000000	0.000009	0.000002	0.999989	0.000000	
760250000	-14.429271	505	1	2	'0 Z 0 0 0 Z 0 0 0 0 0 0 	30.520472	0.000000	30.520472	30.520472	30.520472	0.000000	30.520472	30.520472	30.520472	30.520472	30.520472	30.520472	0.000000	0.000007	0.998947	0.001047	
760300000	-13.932568	94	1	4	'Z 0 0 0 Z Z 0 0 0 0 Z 0 	0.000000	25.382235	25.382235	25.382235	0.000000	0.000000	25.382235	25.382235	25.382235	25.382235	0.000000	25.382235	0.000022	0.000000	0.999287	0.000691	
760350000	-14.932506	181	1	5	'0 Z 0 Z 0 0 0 0 0 Z Z Z 	24.447831	0.000000	24.447831	0.000000	24.447831	24.447831	24.447831	24.447831	24.447831	0.000000	0.000000	0.000000	0.000000	0.000012	0.999988	0.000000	
760400000	-18.756776	387	1	3	'0 0 0 0 0 Z 0 0 0 Z Z 0 	5.880579	5.880579	5.880579	5.880579	5.880579	0.000000	5.880579	5.880579	5.880579	0.000000	0.000000	5.880579	0.000002	0.000000	0.999884	0.000113	
760450000	-14.550953	640	1	2	'0 Z 0 0 Z 0 0 0 0 0 0 0 	33.336398	0.000000	33.336398	33.336398	0.000000	33.336398	33.336398	33.336398	33.336398	33.336398	33.336398	33.336398	0.000000	0.000000	0.998579	0.001421	
760500000	-13.146982	639	1	2	'0 0 0 0 0 0 0 0 0 Z Z 0 	61.302276	61.302276	61.302276	61.302276	61.302276	61.302276	61.302276	61.302276	61.302276	0.000000	0.000000	61.302276	0.000316	0.000103	0.994941	0.004640	
760550000	-14.660905	170	1	6	'0 Z Z 0 Z Z 0 0 0 Z 0 Z 	36.117485	0.000000	0.000000	36.117485	0.000000	0.000000	36.117485	36.117485	36.117485	0.000000	36.117485	0.000000	0.000000	0.000000	1.000000	0.000000	
760600000	-13.713679	887	1	3	'Z 0 0 0 0 0 0 0 0 0 Z Z 	0.000000	33.261076	33.261076	33.261076	33.261076	33.261076	33.261076	33.261076	33.261076	33.261076	0.000000	0.000000	0.000034	0.000013	0.999953	0.000000	
760650000	-13.948796	618	1	7	'Z Z Z Z 0 Z 0 0 0 Z 0 Z 	0.000000	0.000000	0.000000	0.000000	29.917917	0.000000	29.917917	29.917917	29.917917	0.000000	29.917917	0.000000	0.000000	0.000009	0.999991	0.000000	
760700000	-13.823483	859	1	6	'Z Z 0 Z Z 0 0 0 0 Z Z 0 	0.000000	0.000000	38.600307	0.000000	0.000000	38.600307	38.600307	38.600307	38.600307	0.000000	0.000000	38.600307	0.000000	0.000000	0.999995	0.000005	
760750000	-14.832812	744	1	5	'0 0 Z Z 0 Z 0 0 0 Z Z 0 	24.110924	24.110924	0.000000	0.000000	24.110924	0.000000	24.110924	24.110924	24.110924	0.000000	0.000000	24.110924	0.000004	0.000004	0.999740	0.000253	
760800000	-15.921823	803	1	3	'0 Z 0 Z 0 Z 0 0 0 0 0 0 	22.289379	0.000000	22.289379	0.000000	22.289379	0.000000	22.289379	22.289379	22.289379	22.289379	22.289379	22.289379	0.000000	0.000008	0.999192	0.000800	
760850000	-15.814896	504	2	3	'Z Z 1 1 1 1 1 1 1 Z 1 0 	0.000000	0.000000	14.952616	14.952616	14.952616	14.952616	14.952616	14.952616	14.952616	0.000000	14.952616	5.150715	0.000000	0.000009	0.999880	0.000111	
760900000	-13.043457	863	1	4	'0 0 Z 0 Z Z 0 0 0 0 Z 0 	59.049047	59.049047	0.000000	59.049047	0.000000	0.000000	59.049047	59.049047	59.049047	59.049047	0.000000	59.049047	0.000025	0.000000	0.998899	0.001076	
760950000	-15.516212	594	1	5	'0 0 Z 0 Z 0 0 0 0 Z Z Z 	20.002963	20.002963	0.000000	20.002963	0.000000	20.002963	20.002963	20.002963	20.002963	0.000000	0.000000	0.000000	0.000003	0.000000	0.999997	0.000000	
761000000	-17.297755	561	1	7	'Z Z 0 Z 0 Z 0 0 0 Z Z Z 	0.000000	0.000000	12.042887	0.000000	12.042887	0.000000	12.042887	12.042887	12.042887	0.000000	0.000000	0.000000	0.000000	0.000017	0.999983	0.000000	
761050000	-13.378279	370	1	6	'Z 0 0 Z Z Z 0 0 0 0 Z Z 	0.000000	51.634014	51.634014	0.000000	0.000000	0.000000	51.634014	51.634014	51.634014	51.634014	0.000000	0.000000	0.000079	0.000000	0.999921	0.000000	
761100000	-18.626507	947	1	6	'Z Z Z Z 0 0 0 0 0 0 Z Z 	0.000000	0.000000	0.000000	0.000000	6.217334	6.217334	6.217334	6.217334	6.217334	6.217334	0.000000	0.000000	0.000000	0.000001	0.999999	0.000000	
761150000	-15.330187	834	1	4	'0 Z 0 Z 0 Z 0 0 0 Z 0 0 	22.808289	0.000000	22.808289	0.000000	22.808289	0.000000	22.808289	22.808289	22.808289	0.000000	22.808289	22.808289	0.000000	0.000006	0.999540	0.000454	
761200000	-12.850736	670	1	3	'0 0 0 0 Z 0 0 0 0 Z Z 0 	75.855746	75.855746	75.855746	75.855746	0.000000	75.855746	75.855746	75.855746	75.855746	0.000000	0.000000	75.855746	0.000573	0.000000	0.997214	0.002212	
761250000	-14.854159	836	1	4	'Z Z Z 0 0 0 0 0 0 Z 0 0 	0.000000	0.000000	0.000000	26.899167	26.899167	26.899167	26.899167	26.899167	26.899167	0.000000	26.899167	26.899167	0.000000	0.000027	0.998115	0.001858	
761300000	-14.183566	400	1	6	'Z Z 0 0 Z 0 0 0 0 Z Z Z 	0.000000	0.000000	27.319739	27.319739	0.000000	27.319739	27.319739	27.319739	27.319739	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
761350000	-15.967396	675	1	8	'Z Z Z Z 0 Z 0 0 0 Z Z Z 	0.000000	0.000000	0.000000	0.000000	19.445431	0.000000	19.445431	19.445431	19.445431	0.000000	0.000000	0.000000	0.000000	0.000003	0.999997	0.000000	
761400000	-15.220060	953	1	3	'0 0 0 Z Z 0 0 0 0 0 Z 0 	22.356124	22.356124	22.356124	0.000000	0.000000	22.356124	22.356124	22.356124	22.356124	22.356124	0.000000	22.356124	0.000006	0.000000	0.999867	0.000128	
761450000	-13.282477	509	1	6	'Z Z Z 0 0 Z 0 0 0 0 Z Z 	0.000000	0.000000	0.000000	38.187779	38.187779	0.000000	38.187779	38.187779	38.187779	38.187779	0.000000	0.000000	0.000000	0.000019	0.999981	0.000000	
761500000	-14.463385	302	1	7	'Z Z Z Z Z Z 0 0 0 Z 0 0 	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	29.399824	29.399824	29.399824	0.000000	29.399824	29.399824	0.000000	0.000000	0.999058	0.000942	
761550000	-15.981970	672	1	3	'0 Z 0 0 Z 0 0 0 0 0 0 Z 	13.209411	0.000000	13.209411	13.209411	0.000000	13.209411	13.209411	13.209411	13.209411	13.209411	13.209411	0.000000	0.000000	0.000000	1.000000	0.000000	
761600000	-13.824251	692	1	3	'0 0 Z 0 Z 0 0 0 0 Z 0 0 	33.477236	33.477236	0.000000	33.477236	0.000000	33.477236	33.477236	33.477236	33.477236	0.000000	33.477236	33.477236	0.000010	0.000000	0.999398	0.000592	
761650000	-17.311843	694	1	2	'Z 0 0 Z 0 0 0 0 0 0 0 0 	0.000000	13.266490	13.266490	0.000000	13.266490	13.266490	13.266490	13.266490	13.266490	13.266490	13.266490	13.266490	0.000009	0.000004	0.999215	0.000772	
761700000	-13.109030	727	1	3	'0 0 Z 0 Z 0 0 0 0 Z 0 0 	41.386096	41.386096	0.000000	41.386096	0.000000	41.386096	41.386096	41.386096	41.386096	0.000000	41.386096	41.386096	0.000034	0.000000	0.998376	0.001590	
761750000	-15.881645	325	1	6	'Z Z Z 0 Z 0 0 0 0 Z Z 0 	0.000000	0.000000	0.000000	19.057523	0.000000	19.057523	19.057523	19.057523	19.057523	0.000000	0.000000	19.057523	0.000000	0.000000	0.999966	0.000034	
761800000	-13.567769	599	1	5	'0 Z Z 0 Z Z 0 0 0 0 0 Z 	45.990253	0.000000	0.000000	45.990253	0.000000	0.000000	45.990253	45.990253	45.990253	45.990253	45.990253	0.000000	0.000000	0.000000	1.000000	0.000000	
761850000	-17.568883	52	1	5	'Z Z Z 0 Z 0 Z 0 0 0 0 0 	0.000000	0.000000	0.000000	41.731029	0.000000	41.731029	0.000000	41.731029	41.731029	41.731029	41.731029	41.731029	0.000000	0.000000	0.996730	0.003270	
761900000	-14.847213	911	1	7	'Z Z Z Z Z Z 0 0 0 0 Z 0 	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	31.464375	31.464375	31.464375	31.464375	0.000000	31.464375	0.000000	0.000000	0.999954	0.000046	
761950000	-16.128348	128	1	6	'Z Z Z 0 Z 0 0 0 0 0 Z Z 	0.000000	0.000000	0.000000	15.136007	0.000000	15.136007	15.136007	15.136007	15.136007	15.136007	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
762000000	-14.961011	185	1	5	'Z 0 0 Z 0 Z 0 0 0 0 Z Z 	0.000000	26.672357	26.672357	0.000000	26.672357	0.000000	26.672357	26.672357	26.672357	26.672357	0.000000	0.000000	0.000048	0.000012	0.999939	0.000000	
762050000	-14.399490	32	1	4	'Z 0 0 Z Z 0 0 0 0 0 Z 0 	0.000000	38.247779	38.247779	0.000000	0.000000	38.247779	38.247779	38.247779	38.247779	38.247779	0.000000	38.247779	0.000010	0.000000	0.999975	0.000015	
762100000	-12.457475	483	1	4	'Z 0 0 0 Z Z 0 0 0 0 Z 0 	0.000000	77.785826	77.785826	77.785826	0.000000	0.000000	77.785826	77.785826	77.785826	77.785826	0.000000	77.785826	0.000106	0.000000	0.998527	0.001368	
762150000	-15.704455	34	1	6	'0 Z Z Z Z Z 0 0 0 0 Z 0 	18.733989	0.000000	0.000000	0.000000	0.000000	0.000000	18.733989	18.733989	18.733989	18.733989	0.000000	18.733989	0.000000	0.000000	0.998998	0.001002	
762200000	-16.724142	936	1	4	'Z Z 0 0 Z 0 0 0 0 0 0 Z 	0.000000	0.000000	13.270830	13.270830	0.000000	13.270830	13.270830	13.270830	13.270830	13.270830	13.270830	0.000000	0.000000	0.000000	1.000000	0.000000	
762250000	-14.501937	498	1	7	'Z Z 0 Z Z 0 0 0 0 Z Z Z 	0.000000	0.000000	40.415889	0.000000	0.000000	40.415889	40.415889	40.415889	40.415889	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
762300000	-12.982472	122	1	4	'0 0 Z Z 0 0 0 0 0 Z 0 Z 	53.337571	53.337571	0.000000	0.000000	53.337571	53.337571	53.337571	53.337571	53.337571	0.000000	53.337571	0.000000	0.000037	0.000037	0.999926	0.000000	
762350000	-12.519959	725	1	3	'0 0 0 Z 0 Z 0 0 0 0 Z 0 	69.395920	69.395920	69.395920	0.000000	69.395920	0.000000	69.395920	69.395920	69.395920	69.395920	0.000000	69.395920	0.000010	0.000010	0.999970	0.000010	
762400000	-18.193584	801	2	5	'Z 1 1 Z 0 Z 0 1 0 1 Z Z 	0.000000	6.298834	6.298834	0.000000	7.857188	0.000000	7.857188	6.298834	7.857188	6.298834	0.000000	0.000000	0.000001	0.000001	0.999998	0.000000	
762450000	-16.494935	279	1	5	'0 0 0 0 Z Z 0 0 0 Z Z Z 	10.487892	10.487892	10.487892	10.487892	0.000000	0.000000	10.487892	10.487892	10.487892	0.000000	0.000000	0.000000	0.000007	0.000000	0.999993	0.000000	
762500000	-13.048071	328	1	3	'0 Z 0 0 Z 0 0 0 0 0 0 Z 	45.646857	0.000000	45.646857	45.646857	0.000000	45.646857	45.646857	45.646857	45.646857	45.646857	45.646857	0.000000	0.000000	0.000000	1.000000	0.000000	
762550000	-13.879838	485	1	5	'Z Z 0 Z Z 0 0 0 0 0 0 Z 	0.000000	0.000000	32.180378	0.000000	0.000000	32.180378	32.180378	32.180378	32.180378	32.180378	32.180378	0.000000	0.000000	0.000000	1.000000	0.000000	
762600000	-15.234290	469	1	7	'Z Z Z Z Z Z 0 0 0 0 0 Z 	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	25.280806	25.280806	25.280806	25.280806	25.280806	0.000000	0.000000	0.000000	1.000000	0.000000	
762650000	-17.258487	692	1	6	'Z 0 Z Z 0 Z 0 0 0 Z Z 0 	0.000000	8.923914	0.000000	0.000000	8.923914	0.000000	8.923914	8.923914	8.923914	0.000000	0.000000	8.923914	0.000001	0.000000	0.999854	0.000145	
762700000	-12.835964	575	1	5	'Z Z Z 0 0 0 0 0 0 0 Z Z 	0.000000	0.000000	0.000000	67.373634	67.373634	67.373634	67.373634	67.373634	67.373634	67.373634	0.000000	0.000000	0.000000	0.000049	0.999951	0.000000	
762750000	-13.047140	945	1	3	'Z 0 0 Z 0 0 0 0 0 0 0 Z 	0.000000	47.058624	47.058624	0.000000	47.058624	47.058624	47.058624	47.058624	47.058624	47.058624	47.058624	0.000000	0.000166	0.000061	0.999773	0.000000	
762800000	-13.468620	647	1	4	'0 0 0 Z Z Z 0 0 0 0 Z 0 	48.966821	48.966821	48.966821	0.000000	0.000000	0.000000	48.966821	48.966821	48.966821	48.966821	0.000000	48.966821	0.000356	0.000000	0.995075	0.004569	
762850000	-14.756664	287	1	3	'Z 0 0 Z 0 0 0 0 0 0 Z 0 	0.000000	26.630067	26.630067	0.000000	26.630067	26.630067	26.630067	26.630067	26.630067	26.630067	0.000000	26.630067	0.000052	0.000019	0.998241	0.001687	
762900000	-13.266332	328	1	2	'0 Z 0 0 0 Z 0 0 0 0 0 0 	42.438908	0.000000	42.438908	42.438908	42.438908	0.000000	42.438908	42.438908	42.438908	42.438908	42.438908	42.438908	0.000000	0.000017	0.998876	0.001107	
762950000	-15.394920	473	1	5	'Z 0 Z 0 0 Z 0 0 0 0 Z Z 	0.000000	21.219824	0.000000	21.219824	21.219824	0.000000	21.219824	21.219824	21.219824	21.219824	0.000000	0.000000	0.000002	0.000002	0.999997	0.000000	
763000000	-14.329501	88	1	5	'Z Z Z 0 Z 0 0 0 0 0 0 Z 	0.000000	0.000000	0.000000	36.567653	0.000000	36.567653	36.567653	36.567653	36.567653	36.567653	36.567653	0.000000	0.000000	0.000000	1.000000	0.000000	
763050000	-13.480616	667	1	4	'0 Z Z 0 0 0 0 0 0 Z 0 Z 	49.785520	0.000000	0.000000	49.785520	49.785520	49.785520	49.785520	49.785520	49.785520	0.000000	49.785520	0.000000	0.000000	0.000061	0.999939	0.000000	
763100000	-13.135298	683	1	5	'Z Z Z 0 0 Z 0 0 0 Z 0 0 	0.000000	0.000000	0.000000	48.274564	48.274564	0.000000	48.274564	48.274564	48.274564	0.000000	48.274564	48.274564	0.000000	0.000025	0.995112	0.004862	
763150000	-16.266795	207	1	2	'0 0 Z 0 0 0 0 0 0 Z 0 0 	20.660904	20.660904	0.000000	20.660904	20.660904	20.660904	20.660904	20.660904	20.660904	0.000000	20.660904	20.660904	0.000004	0.000007	0.999423	0.000565	
763200000	-14.090408	885	1	3	'Z Z 0 0 0 0 0 0 0 0 Z 0 	0.000000	0.000000	26.759347	26.759347	26.759347	26.759347	26.759347	26.759347	26.759347	26.759347	0.000000	26.759347	0.000000	0.000034	0.997964	0.002002	
763250000	-16.048853	979	1	2	'0 0 0 0 0 0 0 0 0 Z Z 0 	13.718297	13.718297	13.718297	13.718297	13.718297	13.718297	13.718297	13.718297	13.718297	0.000000	0.000000	13.718297	0.000010	0.000005	0.999515	0.000471	
763300000	-12.085393	539	1	4	'0 0 Z 0 0 Z 0 0 0 0 Z Z 	75.906773	75.906773	0.000000	75.906773	75.906773	0.000000	75.906773	75.906773	75.906773	75.906773	0.000000	0.000000	0.000038	0.000036	0.999925	0.000000	
763350000	-14.970403	456	1	4	'0 0 Z 0 0 Z 0 0 0 Z 0 Z 	28.206671	28.206671	0.000000	28.206671	28.206671	0.000000	28.206671	28.206671	28.206671	0.000000	28.206671	0.000000	0.000001	0.000001	0.999999	0.000000	
763400000	-13.609191	618	1	5	'Z Z Z 0 0 0 0 0 0 0 Z Z 	0.000000	0.000000	0.000000	34.220372	34.220372	34.220372	34.220372	34.220372	34.220372	34.220372	0.000000	0.000000	0.000000	0.000021	0.999979	0.000000	
763450000	-16.450425	989	1	4	'0 0 0 Z Z Z 0 0 0 Z 0 0 	12.716320	12.716320	12.716320	0.000000	0.000000	0.000000	12.716320	12.716320	12.716320	0.000000	12.716320	12.716320	0.000007	0.000000	0.999986	0.000007	
763500000	-15.575137	919	1	4	'Z 0 Z 0 Z 0 0 0 0 Z 0 0 	0.000000	19.200595	0.000000	19.200595	0.000000	19.200595	19.200595	19.200595	19.200595	0.000000	19.200595	19.200595	0.000002	0.000000	0.999833	0.000165	
763550000	-15.853712	709	1	4	'0 Z 0 0 0 Z 0 0 0 0 Z Z 	20.411740	0.000000	20.411740	20.411740	20.411740	0.000000	20.411740	20.411740	20.411740	20.411740	0.000000	0.000000	0.000000	0.000002	0.999998	0.000000	
763600000	-14.696378	592	1	4	'0 0 0 Z Z Z 0 0 0 Z 0 0 	26.915865	26.915865	26.915865	0.000000	0.000000	0.000000	26.915865	26.915865	26.915865	0.000000	26.915865	26.915865	0.000048	0.000000	0.999451	0.000501	
763650000	-14.357527	328	1	6	'0 Z Z 0 Z 0 0 0 0 Z Z Z 	25.480348	0.000000	0.000000	25.480348	0.000000	25.480348	25.480348	25.480348	25.480348	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
763700000	-13.371248	453	1	3	'0 0 0 Z 0 Z 0 0 0 0 0 Z 	36.555282	36.555282	36.555282	0.000000	36.555282	0.000000	36.555282	36.555282	36.555282	36.555282	36.555282	0.000000	0.000127	0.000128	0.999745	0.000000	
763750000	-14.116164	48	1	2	'0 0 Z 0 0 0 0 0 0 Z 0 0 	29.577232	29.577232	0.000000	29.577232	29.577232	29.577232	29.577232	29.577232	29.577232	0.000000	29.577232	29.577232	0.000091	0.000092	0.999726	0.000091	
763800000	-13.201420	680	1	3	'Z 0 0 Z Z 0 0 0 0 0 0 0 	0.000000	46.514147	46.514147	0.000000	0.000000	46.514147	46.514147	46.514147	46.514147	46.514147	46.514147	46.514147	0.000238	0.000000	0.997055	0.002707	
763850000	-16.927009	186	1	4	'0 Z 0 Z Z 0 0 0 0 0 0 Z 	10.347144	0.000000	10.347144	0.000000	0.000000	10.347144	10.347144	10.347144	10.347144	10.347144	10.347144	0.000000	0.000000	0.000000	1.000000	0.000000	
763900000	-14.632265	173	1	4	'Z 0 Z 0 0 0 0 0 0 Z Z 0 	0.000000	24.338724	0.000000	24.338724	24.338724	24.338724	24.338724	24.338724	24.338724	0.000000	0.000000	24.338724	0.000002	0.000010	0.999224	0.000764	
763950000	-14.851380	861	1	4	'0 Z Z Z 0 0 0 0 0 Z 0 0 	31.983903	0.000000	0.000000	0.000000	31.983903	31.983903	31.983903	31.983903	31.983903	0.000000	31.983903	31.983903	0.000000	0.000016	0.998508	0.001476	
764000000	-13.091983	356	1	7	'Z 0 Z Z Z 0 0 0 0 Z Z Z 	0.000000	50.612361	0.000000	0.000000	0.000000	50.612361	50.612361	50.612361	50.612361	0.000000	0.000000	0.000000	0.000021	0.000000	0.999979	0.000000	
764050000	-13.557782	430	1	4	'0 0 0 Z Z Z 0 0 0 0 Z 0 	45.532634	45.532634	45.532634	0.000000	0.000000	0.000000	45.532634	45.532634	45.532634	45.532634	0.000000	45.532634	0.000068	0.000000	0.999200	0.000732	
764100000	-15.185745	679	1	3	'Z Z 0 0 0 0 0 0 0 Z 0 0 	0.000000	0.000000	22.624780	22.624780	22.624780	22.624780	22.624780	22.624780	22.624780	0.000000	22.624780	22.624780	0.000000	0.000014	0.998669	0.001317	
764150000	-14.005999	267	1	6	'0 0 Z Z Z 0 0 0 0 Z Z Z 	38.149219	38.149219	0.000000	0.000000	0.000000	38.149219	38.149219	38.149219	38.149219	0.000000	0.000000	0.000000	0.000001	0.000000	0.999999	0.000000	
